Reciprocal In Out
4.0 3.0 0.0
10.0 13.0 2.0
1.0 4.0 1.0
1.0 15.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 5.0 0.0
0.0 1.0 0.0
3.0 6.0 0.0
4.0 27.0 1.0
2.0 2.0 1.0
0.0 1.0 0.0
11.0 25.0 22.0
1.0 1.0 0.0
18.0 33.0 45.0
17.0 34.0 102.0
2.0 14.0 25.0
1.0 8.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
5.0 12.0 8.0
1.0 6.0 0.0
0.0 1.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
6.0 7.0 0.0
5.0 10.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
6.0 6.0 29.0
2.0 4.0 0.0
5.0 5.0 0.0
0.0 5.0 0.0
1.0 6.0 1.0
1.0 1.0 0.0
39.0 63.0 307.0
1.0 7.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
2.0 7.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 1.0 0.0
23.0 42.0 144.0
7.0 12.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
21.0 47.0 10.0
8.0 15.0 0.0
1.0 1.0 0.0
36.0 45.0 92.0
1.0 6.0 1.0
9.0 37.0 10.0
1.0 2.0 0.0
1.0 5.0 1.0
12.0 37.0 5.0
0.0 3.0 0.0
3.0 1.0 0.0
1.0 3.0 0.0
12.0 1.0 2.0
1.0 11.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 2.0 2.0
1.0 1.0 0.0
2.0 2.0 0.0
0.0 2.0 0.0
3.0 22.0 0.0
2.0 12.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
1.0 2.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
12.0 10.0 1.0
7.0 3.0 0.0
2.0 9.0 0.0
7.0 1.0 0.0
5.0 5.0 0.0
1.0 1.0 0.0
69.0 30.0 18.0
1.0 2.0 0.0
16.0 15.0 2.0
21.0 67.0 145.0
0.0 1.0 0.0
2.0 8.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
12.0 8.0 8.0
1.0 5.0 0.0
8.0 9.0 0.0
9.0 6.0 20.0
1.0 1.0 0.0
1.0 2.0 0.0
6.0 10.0 2.0
0.0 1.0 0.0
10.0 13.0 1.0
1.0 1.0 0.0
14.0 22.0 40.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
31.0 58.0 186.0
36.0 112.0 80.0
1.0 2.0 0.0
1.0 7.0 0.0
7.0 27.0 19.0
12.0 25.0 18.0
4.0 30.0 1.0
49.0 54.0 100.0
1.0 3.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
6.0 6.0 1.0
25.0 26.0 29.0
0.0 0.0 0.0
3.0 3.0 1.0
5.0 7.0 1.0
1.0 1.0 0.0
2.0 5.0 5.0
1.0 5.0 0.0
1.0 10.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
11.0 2.0 0.0
1.0 1.0 0.0
8.0 13.0 2.0
0.0 3.0 0.0
1.0 5.0 0.0
1.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
8.0 12.0 18.0
4.0 4.0 0.0
1.0 1.0 0.0
34.0 66.0 6.0
1.0 1.0 0.0
29.0 31.0 135.0
1.0 2.0 0.0
16.0 27.0 42.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 5.0 1.0
1.0 1.0 0.0
12.0 13.0 1.0
2.0 1.0 0.0
0.0 1.0 0.0
7.0 28.0 31.0
27.0 21.0 191.0
1.0 8.0 0.0
1.0 1.0 0.0
2.0 7.0 0.0
24.0 14.0 154.0
14.0 25.0 62.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 2.0 1.0
21.0 13.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
5.0 9.0 0.0
10.0 24.0 22.0
5.0 1.0 0.0
25.0 13.0 4.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
39.0 79.0 77.0
6.0 4.0 0.0
1.0 9.0 1.0
1.0 1.0 0.0
62.0 42.0 275.0
3.0 4.0 5.0
1.0 4.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 4.0 0.0
2.0 10.0 0.0
1.0 0.0 0.0
2.0 4.0 0.0
3.0 25.0 1.0
1.0 1.0 0.0
13.0 22.0 7.0
5.0 2.0 0.0
15.0 28.0 13.0
3.0 2.0 1.0
47.0 72.0 197.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 4.0 1.0
0.0 2.0 0.0
2.0 29.0 1.0
1.0 5.0 0.0
35.0 53.0 45.0
1.0 0.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
53.0 58.0 93.0
2.0 5.0 0.0
1.0 3.0 1.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 1.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
2.0 7.0 0.0
19.0 46.0 64.0
8.0 4.0 1.0
1.0 2.0 0.0
0.0 4.0 0.0
1.0 29.0 1.0
1.0 1.0 0.0
12.0 36.0 25.0
3.0 7.0 0.0
3.0 4.0 2.0
26.0 37.0 1.0
0.0 0.0 0.0
11.0 14.0 0.0
12.0 29.0 22.0
21.0 25.0 54.0
1.0 1.0 0.0
1.0 10.0 0.0
1.0 3.0 0.0
1.0 10.0 0.0
12.0 21.0 2.0
1.0 8.0 1.0
1.0 1.0 0.0
1.0 9.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
7.0 3.0 8.0
0.0 0.0 0.0
0.0 0.0 0.0
18.0 33.0 31.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
8.0 4.0 1.0
4.0 21.0 1.0
3.0 7.0 0.0
11.0 4.0 0.0
5.0 24.0 1.0
27.0 64.0 6.0
0.0 1.0 0.0
1.0 8.0 0.0
0.0 0.0 0.0
8.0 4.0 1.0
38.0 41.0 116.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
6.0 12.0 1.0
2.0 6.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
4.0 18.0 0.0
2.0 1.0 0.0
0.0 2.0 0.0
0.0 1.0 0.0
3.0 31.0 58.0
2.0 3.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
6.0 7.0 1.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
6.0 6.0 0.0
10.0 18.0 5.0
2.0 5.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
7.0 29.0 18.0
0.0 1.0 0.0
17.0 4.0 0.0
6.0 5.0 0.0
12.0 6.0 10.0
0.0 1.0 0.0
3.0 7.0 0.0
0.0 1.0 0.0
3.0 8.0 1.0
2.0 37.0 3.0
2.0 2.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
10.0 30.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
15.0 22.0 44.0
2.0 1.0 1.0
1.0 1.0 0.0
3.0 14.0 13.0
4.0 3.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
9.0 19.0 9.0
0.0 1.0 0.0
1.0 3.0 0.0
2.0 3.0 0.0
5.0 9.0 1.0
16.0 27.0 0.0
3.0 1.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
6.0 9.0 3.0
1.0 1.0 0.0
6.0 9.0 1.0
0.0 1.0 0.0
29.0 24.0 1.0
1.0 2.0 0.0
8.0 4.0 1.0
2.0 1.0 0.0
21.0 17.0 7.0
12.0 42.0 84.0
7.0 20.0 1.0
0.0 2.0 0.0
1.0 8.0 0.0
1.0 0.0 0.0
4.0 15.0 20.0
39.0 54.0 164.0
1.0 1.0 0.0
3.0 18.0 19.0
1.0 4.0 2.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 19.0 7.0
0.0 1.0 0.0
1.0 5.0 0.0
53.0 43.0 12.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
10.0 14.0 0.0
0.0 0.0 0.0
22.0 29.0 23.0
3.0 5.0 0.0
1.0 1.0 0.0
14.0 12.0 1.0
19.0 15.0 190.0
3.0 6.0 0.0
1.0 1.0 0.0
1.0 6.0 1.0
1.0 0.0 0.0
7.0 23.0 98.0
1.0 3.0 0.0
42.0 42.0 55.0
15.0 8.0 2.0
2.0 2.0 0.0
9.0 9.0 1.0
7.0 4.0 0.0
6.0 13.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
0.0 2.0 1.0
9.0 26.0 19.0
1.0 1.0 0.0
3.0 7.0 1.0
3.0 2.0 1.0
2.0 6.0 0.0
1.0 2.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
2.0 7.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
11.0 30.0 3.0
7.0 4.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 9.0 4.0
3.0 23.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
7.0 13.0 11.0
0.0 0.0 0.0
7.0 4.0 1.0
31.0 53.0 20.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
11.0 3.0 1.0
7.0 1.0 0.0
13.0 27.0 7.0
1.0 3.0 0.0
5.0 4.0 0.0
2.0 2.0 0.0
18.0 37.0 41.0
27.0 7.0 6.0
0.0 1.0 0.0
4.0 6.0 2.0
0.0 1.0 0.0
2.0 6.0 1.0
1.0 1.0 0.0
2.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
27.0 59.0 148.0
21.0 30.0 75.0
1.0 3.0 18.0
0.0 2.0 0.0
1.0 1.0 0.0
7.0 4.0 1.0
0.0 1.0 0.0
1.0 8.0 1.0
0.0 1.0 0.0
5.0 6.0 6.0
5.0 7.0 1.0
0.0 1.0 0.0
7.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 9.0 1.0
0.0 1.0 0.0
5.0 7.0 10.0
1.0 7.0 0.0
22.0 10.0 2.0
2.0 1.0 0.0
1.0 3.0 0.0
1.0 4.0 0.0
2.0 2.0 0.0
0.0 1.0 0.0
4.0 9.0 1.0
3.0 9.0 0.0
6.0 8.0 0.0
3.0 6.0 1.0
2.0 6.0 1.0
1.0 3.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 13.0 0.0
1.0 1.0 2.0
1.0 1.0 0.0
2.0 8.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 3.0 0.0
1.0 3.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
16.0 4.0 14.0
11.0 8.0 16.0
17.0 26.0 1.0
1.0 4.0 0.0
1.0 5.0 0.0
1.0 4.0 0.0
1.0 8.0 1.0
0.0 6.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
0.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 17.0 0.0
1.0 1.0 0.0
1.0 18.0 0.0
1.0 4.0 1.0
4.0 9.0 1.0
1.0 18.0 0.0
25.0 43.0 1.0
7.0 7.0 4.0
1.0 5.0 0.0
1.0 5.0 0.0
19.0 32.0 83.0
1.0 1.0 0.0
11.0 10.0 4.0
29.0 25.0 4.0
20.0 30.0 2.0
1.0 2.0 0.0
15.0 22.0 27.0
4.0 11.0 1.0
3.0 3.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 11.0 10.0
7.0 11.0 14.0
6.0 1.0 0.0
1.0 2.0 0.0
11.0 9.0 7.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 9.0 1.0
18.0 21.0 5.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
13.0 11.0 3.0
1.0 1.0 0.0
0.0 0.0 0.0
6.0 20.0 0.0
2.0 23.0 0.0
29.0 9.0 0.0
1.0 4.0 0.0
3.0 3.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
1.0 9.0 1.0
0.0 1.0 0.0
6.0 92.0 34.0
3.0 29.0 0.0
1.0 5.0 0.0
2.0 14.0 1.0
5.0 4.0 1.0
1.0 8.0 0.0
3.0 1.0 0.0
1.0 3.0 0.0
9.0 14.0 6.0
2.0 4.0 0.0
0.0 5.0 0.0
15.0 20.0 47.0
0.0 1.0 0.0
9.0 11.0 18.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 0.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 2.0 1.0
1.0 21.0 0.0
15.0 19.0 42.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
4.0 5.0 1.0
1.0 2.0 0.0
42.0 20.0 3.0
1.0 2.0 1.0
0.0 0.0 0.0
1.0 2.0 0.0
13.0 50.0 7.0
13.0 4.0 15.0
0.0 1.0 0.0
1.0 6.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
1.0 7.0 0.0
1.0 3.0 0.0
7.0 17.0 1.0
2.0 2.0 6.0
4.0 43.0 7.0
1.0 3.0 0.0
14.0 31.0 1.0
2.0 7.0 0.0
13.0 35.0 79.0
1.0 3.0 0.0
1.0 1.0 0.0
12.0 71.0 34.0
15.0 35.0 10.0
0.0 0.0 0.0
1.0 3.0 0.0
1.0 10.0 1.0
1.0 4.0 0.0
3.0 10.0 0.0
2.0 12.0 0.0
8.0 6.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
5.0 18.0 0.0
4.0 9.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
6.0 13.0 38.0
2.0 6.0 0.0
1.0 1.0 0.0
9.0 16.0 3.0
18.0 44.0 266.0
4.0 1.0 0.0
0.0 6.0 1.0
1.0 7.0 0.0
2.0 2.0 0.0
1.0 11.0 1.0
0.0 1.0 0.0
1.0 1.0 1.0
1.0 9.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
31.0 27.0 77.0
2.0 3.0 0.0
1.0 1.0 0.0
7.0 6.0 1.0
41.0 43.0 12.0
17.0 45.0 6.0
14.0 32.0 146.0
1.0 3.0 1.0
3.0 3.0 0.0
1.0 1.0 0.0
14.0 7.0 2.0
1.0 1.0 0.0
35.0 15.0 45.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 5.0 0.0
0.0 0.0 0.0
2.0 12.0 8.0
1.0 0.0 0.0
2.0 8.0 3.0
9.0 5.0 6.0
6.0 9.0 1.0
3.0 1.0 1.0
1.0 1.0 1.0
20.0 4.0 0.0
3.0 8.0 1.0
10.0 24.0 23.0
66.0 87.0 334.0
12.0 8.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
11.0 16.0 5.0
14.0 13.0 51.0
1.0 3.0 0.0
8.0 17.0 3.0
2.0 1.0 0.0
15.0 18.0 12.0
1.0 8.0 0.0
2.0 27.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
9.0 2.0 0.0
50.0 25.0 8.0
1.0 2.0 0.0
1.0 2.0 0.0
3.0 2.0 0.0
0.0 1.0 0.0
2.0 3.0 0.0
20.0 12.0 1.0
1.0 5.0 0.0
0.0 0.0 0.0
8.0 31.0 2.0
1.0 4.0 0.0
1.0 3.0 0.0
2.0 16.0 0.0
1.0 2.0 0.0
1.0 8.0 0.0
1.0 3.0 0.0
5.0 18.0 0.0
1.0 5.0 0.0
5.0 4.0 0.0
1.0 1.0 0.0
12.0 14.0 48.0
2.0 10.0 3.0
62.0 24.0 104.0
2.0 6.0 0.0
5.0 15.0 4.0
1.0 1.0 0.0
23.0 17.0 9.0
9.0 48.0 3.0
1.0 7.0 0.0
2.0 2.0 3.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
22.0 17.0 66.0
13.0 9.0 2.0
1.0 5.0 1.0
33.0 54.0 6.0
21.0 24.0 4.0
12.0 2.0 0.0
2.0 1.0 0.0
4.0 25.0 1.0
1.0 0.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
8.0 8.0 0.0
0.0 0.0 0.0
1.0 8.0 0.0
2.0 4.0 0.0
1.0 2.0 0.0
9.0 39.0 101.0
34.0 45.0 73.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
4.0 3.0 0.0
33.0 16.0 57.0
1.0 3.0 0.0
0.0 3.0 0.0
1.0 4.0 0.0
2.0 3.0 0.0
3.0 4.0 0.0
7.0 15.0 14.0
4.0 18.0 6.0
3.0 4.0 0.0
31.0 53.0 3.0
1.0 4.0 0.0
2.0 1.0 0.0
3.0 2.0 0.0
68.0 136.0 147.0
0.0 1.0 0.0
3.0 1.0 1.0
35.0 27.0 3.0
1.0 4.0 0.0
2.0 2.0 10.0
3.0 13.0 2.0
1.0 2.0 0.0
7.0 20.0 10.0
2.0 3.0 1.0
1.0 0.0 0.0
2.0 7.0 0.0
12.0 2.0 0.0
2.0 12.0 0.0
0.0 4.0 0.0
25.0 34.0 0.0
10.0 12.0 1.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 25.0 1.0
0.0 1.0 0.0
3.0 37.0 8.0
1.0 3.0 0.0
9.0 2.0 1.0
13.0 14.0 0.0
8.0 17.0 0.0
5.0 2.0 0.0
1.0 4.0 0.0
5.0 8.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
9.0 15.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
13.0 10.0 22.0
36.0 23.0 6.0
1.0 17.0 0.0
0.0 1.0 0.0
7.0 11.0 19.0
4.0 14.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
32.0 33.0 2.0
5.0 8.0 3.0
4.0 19.0 1.0
11.0 11.0 59.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 21.0 41.0
1.0 6.0 1.0
1.0 1.0 0.0
19.0 32.0 47.0
0.0 1.0 0.0
1.0 11.0 1.0
1.0 5.0 0.0
3.0 12.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 4.0 0.0
7.0 13.0 0.0
0.0 1.0 0.0
4.0 16.0 0.0
4.0 10.0 2.0
8.0 22.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 10.0 1.0
0.0 0.0 0.0
1.0 4.0 0.0
1.0 5.0 6.0
4.0 5.0 0.0
2.0 5.0 1.0
5.0 10.0 0.0
7.0 4.0 1.0
16.0 15.0 0.0
19.0 39.0 11.0
0.0 3.0 0.0
2.0 13.0 1.0
1.0 2.0 0.0
1.0 4.0 0.0
2.0 5.0 0.0
1.0 2.0 0.0
23.0 33.0 6.0
1.0 3.0 0.0
0.0 2.0 0.0
0.0 1.0 0.0
5.0 9.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
4.0 26.0 1.0
3.0 3.0 0.0
4.0 4.0 0.0
4.0 4.0 0.0
3.0 1.0 2.0
55.0 24.0 3.0
3.0 3.0 3.0
8.0 36.0 13.0
5.0 20.0 0.0
5.0 1.0 1.0
10.0 6.0 8.0
3.0 7.0 6.0
1.0 6.0 0.0
5.0 6.0 10.0
1.0 1.0 0.0
22.0 63.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
6.0 6.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
6.0 9.0 0.0
1.0 4.0 1.0
10.0 20.0 1.0
4.0 10.0 35.0
2.0 6.0 0.0
1.0 1.0 0.0
9.0 25.0 10.0
8.0 20.0 1.0
1.0 1.0 0.0
15.0 11.0 0.0
3.0 5.0 0.0
2.0 5.0 0.0
2.0 10.0 0.0
1.0 5.0 3.0
41.0 11.0 93.0
1.0 1.0 0.0
4.0 11.0 0.0
2.0 27.0 0.0
1.0 1.0 0.0
3.0 1.0 0.0
12.0 9.0 1.0
0.0 1.0 0.0
12.0 25.0 64.0
0.0 1.0 0.0
21.0 13.0 67.0
12.0 8.0 9.0
1.0 2.0 0.0
1.0 3.0 0.0
10.0 5.0 4.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
0.0 5.0 0.0
1.0 8.0 0.0
1.0 9.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 4.0 1.0
1.0 8.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
17.0 32.0 0.0
30.0 40.0 17.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
42.0 69.0 156.0
3.0 4.0 0.0
6.0 2.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 3.0 0.0
2.0 3.0 0.0
1.0 1.0 0.0
11.0 34.0 12.0
2.0 1.0 0.0
15.0 33.0 3.0
0.0 1.0 0.0
31.0 19.0 33.0
2.0 7.0 1.0
25.0 28.0 77.0
3.0 4.0 0.0
7.0 27.0 103.0
11.0 32.0 1.0
2.0 1.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
3.0 1.0 0.0
19.0 14.0 4.0
30.0 5.0 6.0
21.0 12.0 1.0
2.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
6.0 2.0 0.0
1.0 4.0 0.0
1.0 8.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
12.0 7.0 0.0
0.0 0.0 0.0
3.0 13.0 0.0
13.0 24.0 3.0
0.0 1.0 0.0
5.0 9.0 2.0
22.0 11.0 54.0
1.0 1.0 0.0
1.0 4.0 0.0
25.0 27.0 52.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 20.0 1.0
3.0 4.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
0.0 1.0 0.0
8.0 30.0 5.0
7.0 9.0 0.0
0.0 1.0 0.0
21.0 24.0 566.0
1.0 1.0 0.0
1.0 2.0 0.0
8.0 5.0 17.0
9.0 8.0 0.0
0.0 1.0 0.0
7.0 5.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 30.0 1.0
2.0 8.0 7.0
4.0 10.0 1.0
1.0 2.0 0.0
65.0 45.0 110.0
7.0 14.0 1.0
17.0 67.0 19.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 3.0 0.0
3.0 3.0 0.0
2.0 1.0 0.0
37.0 38.0 55.0
3.0 2.0 0.0
9.0 6.0 9.0
2.0 2.0 6.0
0.0 1.0 0.0
37.0 47.0 234.0
1.0 1.0 0.0
0.0 1.0 0.0
6.0 4.0 16.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 4.0 0.0
1.0 2.0 0.0
1.0 5.0 0.0
11.0 35.0 72.0
7.0 13.0 4.0
0.0 1.0 0.0
1.0 1.0 0.0
20.0 27.0 1.0
23.0 32.0 8.0
1.0 5.0 0.0
9.0 17.0 6.0
3.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
6.0 9.0 1.0
3.0 11.0 10.0
6.0 26.0 14.0
7.0 19.0 1.0
0.0 3.0 0.0
2.0 13.0 1.0
2.0 6.0 0.0
1.0 8.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
4.0 25.0 71.0
4.0 1.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
1.0 7.0 1.0
4.0 5.0 0.0
1.0 2.0 0.0
1.0 6.0 0.0
6.0 9.0 1.0
1.0 5.0 0.0
1.0 1.0 1.0
2.0 3.0 0.0
0.0 0.0 0.0
3.0 6.0 2.0
1.0 5.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
20.0 35.0 230.0
1.0 1.0 0.0
2.0 4.0 0.0
1.0 6.0 0.0
1.0 2.0 0.0
2.0 17.0 1.0
2.0 1.0 0.0
18.0 28.0 6.0
3.0 5.0 6.0
1.0 2.0 0.0
4.0 15.0 1.0
1.0 3.0 0.0
1.0 2.0 0.0
4.0 1.0 0.0
4.0 7.0 1.0
28.0 18.0 7.0
26.0 25.0 2.0
34.0 35.0 80.0
35.0 21.0 1.0
1.0 1.0 0.0
27.0 31.0 1.0
1.0 1.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
13.0 52.0 16.0
4.0 18.0 20.0
10.0 30.0 1.0
7.0 30.0 1.0
1.0 1.0 0.0
11.0 14.0 7.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 5.0 0.0
6.0 6.0 0.0
0.0 1.0 0.0
4.0 3.0 1.0
3.0 5.0 0.0
0.0 1.0 0.0
2.0 8.0 0.0
2.0 3.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 8.0 1.0
0.0 0.0 0.0
1.0 2.0 0.0
9.0 46.0 8.0
0.0 4.0 0.0
0.0 7.0 1.0
3.0 3.0 0.0
0.0 2.0 0.0
1.0 1.0 1.0
17.0 3.0 0.0
2.0 10.0 2.0
17.0 28.0 47.0
39.0 21.0 3.0
1.0 18.0 1.0
3.0 7.0 17.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
7.0 9.0 1.0
7.0 8.0 0.0
1.0 4.0 0.0
12.0 14.0 2.0
1.0 2.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
11.0 35.0 50.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
26.0 23.0 113.0
4.0 9.0 6.0
4.0 14.0 0.0
27.0 40.0 36.0
2.0 11.0 0.0
5.0 12.0 1.0
0.0 0.0 0.0
69.0 56.0 163.0
1.0 1.0 0.0
1.0 1.0 0.0
6.0 20.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
4.0 36.0 34.0
0.0 0.0 0.0
77.0 43.0 79.0
2.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
9.0 10.0 9.0
0.0 2.0 0.0
2.0 3.0 0.0
0.0 0.0 0.0
1.0 4.0 1.0
0.0 0.0 0.0
2.0 1.0 1.0
1.0 1.0 0.0
3.0 2.0 0.0
1.0 5.0 0.0
1.0 5.0 1.0
0.0 0.0 0.0
3.0 3.0 0.0
1.0 2.0 0.0
6.0 19.0 1.0
21.0 51.0 22.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
16.0 10.0 1.0
4.0 14.0 14.0
1.0 1.0 0.0
2.0 5.0 0.0
1.0 4.0 3.0
18.0 34.0 2.0
